content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Não mandam o código e nem ligam,2,0,3.3.2,2015-12-17 01:31:21,
E o codigo ? 😨😒que nao chega 😒,2,0,,2015-12-17 01:31:16,
o código de ativação não vem de jeito nenhum,1,0,,2015-12-17 01:31:09,
Baixei faz 1 hora que nada da msg de confirmação chegar,1,6,3.3.2,2015-12-17 01:31:07,
Não recebo o código,1,0,3.3.2,2015-12-17 01:30:58,
Nao recebi código nenhum! Vou da uma estrela!,1,0,3.3.2,2015-12-17 01:30:56,
Nao vem o codigo😒,1,0,3.3.2,2015-12-17 01:30:45,
Quero o código so diz to ligando e nada..depois do mas estrelas.,1,0,3.3.2,2015-12-17 01:30:39,
Não recebi até agora com o SMS para ativar,1,0,3.3.2,2015-12-17 01:30:33,
O codigo nao chega,2,0,,2015-12-17 01:30:34,
O codigo nao chega,1,0,,2015-12-17 01:30:31,
Não recebo o código nem a ligação pra concluir a instalação. Ruim!,1,0,3.3.2,2015-12-17 01:30:24,
"Eu não recebo o código de ativação de jeito nenhum, péssimo...",1,0,3.3.2,2015-12-17 01:30:23,
Como.entra o meu ñ ke manda o codigo,1,0,,2015-12-17 01:30:09,
Código nunca chega,1,0,,2015-12-17 01:30:03,
"Ate agr nao chegou sms de confirmação , quero meu sms logo por favor !",1,0,3.3.2,2015-12-17 01:30:01,
agr q chego deu q tentei mtas vezes sfd capeta,1,0,3.3.2,2015-12-17 01:29:52,
"Sem código, sem uso. Mesmo usando número com e sem nono dígito.",1,0,3.3.2,2015-12-17 01:29:42,
Não envia o código de confirmação pro meu celular. Tô há 1h aqui e não chega 😑,1,0,3.3.2,2015-12-17 01:29:39,
Não recebo código para cadastro! Não recomendo!!!,1,1,3.3.2,2015-12-17 01:29:39,
"N ta chegando numero de confirmação Pq""??",2,0,,2015-12-17 01:29:34,
Infelizmente não consigo instalar o app,1,0,3.3.2,2015-12-17 01:29:24,
"Parece ser bom, mas n envia o código! Horrível!!!",1,0,,2015-12-17 01:29:19,
"Nunca enviam o código, já tentei milhares de vezes.",1,0,3.3.2,2015-12-17 01:29:01,
"To dando uma estrela só pq quero saber que código é esse, não recebo nem uma mensagem, e quando diz: estamos te ligando não recebo nada Tbm. Ja é a segunda vez que tento.",1,0,,2015-12-17 01:28:54,
"Não chega o código para o celular , desisito!!!",2,0,3.3.2,2015-12-17 01:28:52,
Saporra não quer pegar 💔,1,0,,2015-12-17 01:28:50,
Horrível kd o código que nunca vem? !!!  Partiu viber !!!,1,0,3.3.2,2015-12-17 01:28:47,
Não envia o código -_-,2,0,3.3.2,2015-12-17 01:28:35,
Não chega a porra desse código e quando chega ne o certo,1,0,3.3.2,2015-12-17 01:28:32,
"Demora séculos pra chegar a sms de confirmação!  Da outra vez qe eu havia instalado,  a sms chegou em segundos!",1,0,3.3.2,2015-12-17 01:28:12,
Arrumem isso...,1,0,,2015-12-17 01:28:03,
Affs fica falando que vai enviá o código e não envia tem mais de horas que estou esperando e nada...,1,0,3.3.2,2015-12-17 01:27:53,
O código não chega -.-',1,0,3.3.2,2015-12-17 01:27:52,
N chega o código,1,1,,2015-12-17 01:27:46,
"Desinstalei  o whatsapp, reiniciei o celular, coloquei e não coloquei o ""9"" na frente. E nada do código para o número chegar. Meus amigos que instalaram disseram que a minha conta ainda está lá. Mas nada de eu mesma entrar! Com muita raiva. Não consigo falar com ninguém!",1,0,3.3.2,2015-12-17 01:27:40,
Código não quer chegar nem fudendo,1,0,,2015-12-17 01:27:36,
Aff que merda não quer abaixa já tentei umas quatro vezes odiei 👎,1,0,,2015-12-17 01:27:24,
"O codigo nao chega, mais de duas horas esperando ja affs",1,0,,2015-12-17 01:27:06,
Estou aqui esperando a porra do codigo  e  ate agr nada mo parada heim quero mexer no telegram e vcs n quer me dar o codigo po qual foi estao de mironga 😡😡😡,1,0,3.3.2,2015-12-17 01:26:49,
Que tipo de aplicativo te deixa 2h esperando o envio do Código de verificação? Detalhe: Desinstalei porque não chegou!!,1,0,,2015-12-17 01:26:47,
Desistalei,1,1,3.3.2,2015-12-17 01:26:45,
Dei uma estrela pq não consigo experimentar pq o código não chega!,1,0,,2015-12-17 01:26:37,
Baixei o telegrama porem não conclui pois não chega o bendito código alguem sabe me dizer o q devo fazer???,2,0,3.3.2,2015-12-17 01:26:37,
Baixei o app mas não recebo o código de confirmação para iniciar o app.,1,87,3.3.2,2015-12-17 01:26:32,
Bosta,1,0,,2015-12-17 01:26:30,
Não recebo o código :/,1,0,3.3.2,2015-12-17 01:26:30,
Meu não chega o código e eles nem ligam pra falar o código affs,2,0,,2015-12-17 01:26:28,
Nao envia o código.  Uma merda...,1,0,3.3.2,2015-12-17 01:26:14,
Lixo. Não recebi o sms nem a ligação em nenhum dos dois números que tentei. Por isso nunca vai ser melhor que o whatsapp.,1,0,3.3.2,2015-12-17 01:26:14,
Não chaga o código,1,0,,2015-12-17 01:26:08,
"Não chegou o código de confirmação por sms nem por ligação, ferramenta falha.",2,0,,2015-12-17 01:26:05,
Não chega confirmação do número,1,0,3.3.2,2015-12-17 01:25:44,
O código não chega ver esto ai,1,0,3.3.2,2015-12-17 01:25:41,
Utilizando msm so enquanto o whats volta,1,0,,2015-12-17 01:25:34,
nunca chega esse codigo ajuda aii pfv como faz pra chega esse codigo 😢,1,1,3.3.2,2015-12-17 01:25:27,
Cadê a merda do código q nunca chega ? u.u,1,0,3.3.2,2015-12-17 01:25:21,
Tô um tempão esperando esse codico e nada até mail mandei e nada aff,1,0,3.3.2,2015-12-17 01:25:22,
?,1,2,,2015-12-17 01:25:21,
Não estou recebendo a mensagem com o código!,1,1,3.3.2,2015-12-17 01:25:20,
E vou fica nele ate o zap voltar,2,0,,2015-12-17 01:25:18,
O codigo de confirmação n chega,1,0,3.3.2,2015-12-17 01:25:16,
Nao gostei dessa merda nao funciona,1,0,3.3.2,2015-12-17 01:25:07,
Meu numero de confirmação não chega a oportunidade do app estourar no brasil e a tantas falhas,1,1,,2015-12-17 01:25:00,
Estou tentando entrar a horas e não recebo nem sms de autenticação nem ligação para login...,2,0,3.3.2,2015-12-17 01:24:57,
do codico de confirmação,1,0,,2015-12-17 01:24:56,
O codigo nao ta indo o que eu faco,1,0,,2015-12-17 01:24:50,
O meu nao ta caindo o codigo de comfirmaçao!!oq eu faço??,1,0,3.3.2,2015-12-17 01:24:50,
Cadê...,1,0,3.3.2,2015-12-17 01:24:45,
Não consigo nem cadastrar meu número,1,0,,2015-12-17 01:24:37,
O código não chega oq eu fasso,1,0,3.3.2,2015-12-17 01:24:32,
O código não chega,1,0,,2015-12-17 01:24:30,
Muito lixo não ativa no meu então enfia esse aplicativo no cú de quem fez.,1,0,,2015-12-17 01:24:29,
"Não vem o código, pessimo",1,0,3.3.2,2015-12-17 01:24:14,
"Faltar MSM código. Como não ouvir,  surda!!!",2,0,,2015-12-17 01:24:12,
To tentando me cadastrar mas vocês não enviam o codigo!!! Arrumem isso,2,0,3.3.2,2015-12-17 01:24:04,
"Nem MSG de texto, e nem ligação , diz apenas ligando pra você. E nada. Está dando erro o tempo todo.",1,0,3.3.2,2015-12-17 01:24:01,
Cade esse código de verificação ???????? Peloamor,1,0,,2015-12-17 01:24:00,
Cadê o código??,2,0,3.3.2,2015-12-17 01:23:36,
"Se eu pudesse eu não dava nem uma estrela,aff que bosta,tem 50 minutos que estou esperando o ""tal código""...",1,0,,2015-12-17 01:23:35,
Não está enviando o código....,1,0,3.3.2,2015-12-17 01:23:25,
Como faço pra receber o código?,1,0,3.3.2,2015-12-17 01:23:23,
Não chega código ativação,1,1,3.3.2,2015-12-17 01:23:20,
COMO PODE NÃO ENVIAR O CÓDIGO DE CONFIRMAÇÃO??????,1,0,3.3.2,2015-12-17 01:23:18,
Horrível n chega o código nem a Caralho p mim me conectar.,1,0,,2015-12-17 01:23:16,
Esperando o código das horas e nada!,2,0,3.3.2,2015-12-17 01:23:16,
Não recebo o código por SMS e nem a ligação oferecida.,1,1,3.3.2,2015-12-17 01:23:15,
Nao manda a porra do codigo ja desistalei estalei de novo e ate agr nada,1,0,3.3.2,2015-12-17 01:23:10,
O Gordinho roubou todos os códigos de confianção do telegram só pra ngm continuar a zueira com a Fabiola,1,0,3.3.2,2015-12-17 01:22:59,
"Nao pega! Eu coloquei meu número e então tenho que esperar 5 minutos pra me ligarem e confirmar..aí passa os 5 minutos e fica ""estamos ligando pra você"" ta assim até agora !!! Vamos melhorar ne? Obrigada.",1,1,3.3.2,2015-12-17 01:22:55,
"Nem da pra saber se o app é bom, problemas na ativação do serviço. Muito insatisfeita!",1,0,3.3.2,2015-12-17 01:22:41,
Pois fiquei horas pra chegar o código e nada,1,0,,2015-12-17 01:22:38,
Não chega nenhum código  que merda.,2,0,3.3.2,2015-12-17 01:22:38,
Usando por enqunto a volta dos 48H do whatsapp flw,1,0,,2015-12-17 01:22:34,
"Uma longa espera pelo código de ativação do Telegram,  que não chegou.",1,0,3.3.2,2015-12-17 01:22:31,
"Não chegou, depois de várias tentativas, palhaçada isso",1,0,3.3.2,2015-12-17 01:22:23,
Código de confirmação não chega!!,1,0,3.3.2,2015-12-17 01:22:04,
Estou esperando esse código e nada ainda.. Talvez antes do ano novo ele acabe chegando... kk,1,0,3.3.2,2015-12-17 01:21:58,
Vou de Viber mesmo!,1,0,3.3.2,2015-12-17 01:21:58,
Nao enviam o codigo nunca 😠,1,0,,2015-12-17 01:21:56,
Mais o código nunca chega,1,0,3.3.2,2015-12-17 01:21:34,
Orrivel,1,0,3.3.2,2015-12-17 01:21:22,
Caralho não chega a mensagem fica 1 ano esperando e n chega tnc,1,5,3.3.2,2015-12-17 01:21:19,
Só dá senha inválida.,1,0,3.3.2,2015-12-17 01:21:17,
Odiei,1,0,3.3.2,2015-12-17 01:21:14,
Código nao chega nunca,2,0,3.3.2,2015-12-17 01:21:09,
O código nao chegou ainda.,1,0,,2015-12-17 01:21:09,
N consigo ativar! Não me mandam o código de ativação e nem me ligam. Assim não dar😢,1,0,3.3.2,2015-12-17 01:21:02,
Não chega o maldito código,1,0,,2015-12-17 01:20:49,
Se abrir e for bom dou 5 estrelas,1,0,,2015-12-17 01:20:47,
Não quer chegar o código..👊👊👊👊,1,0,,2015-12-17 01:20:38,
Estou à 20 min tentando instalar o Telegram e até o momento não recebi o código para prosseguir com a instalação do app. Muito ruim,1,0,3.3.2,2015-12-17 01:20:16,
No meu telefone L80 nao pega,1,0,,2015-12-17 01:20:16,
Estou esperando o código até agora merda a Dilma e uma safada tirou o Zap que merda e essa eu em,1,1,3.3.2,2015-12-17 01:20:08,
Cade o código que não chega nunca.,1,1,3.3.2,2015-12-17 01:19:52,
Não recebo o código por e-mail e nem pelo celular... oque faço?,2,0,3.3.2,2015-12-17 01:19:49,
Não manda o código,1,0,,2015-12-17 01:19:45,
Eu baixei mais não chega o código e eu coloquei tudo certinho. Me ajudem por favor,2,0,3.3.2,2015-12-17 01:19:24,
"Cadê a porra do código que até agora vocês não mando, falar que vai liga não liga. Ta ligando pra casa do caraí e porra",1,0,,2015-12-17 01:19:21,
"Nem fudendo esse código chega mds :/ affu eu baixei coloquei meu numero esperei esperei e nada dps disseram ""estamos ligando"" e nada quando eu desinstalei sapoha o codigo veio ai instalei dnv coloquei o codigo deu erro to esperando outro codigo agr ta fodaaaa alguem ajuda xesus",1,0,3.3.2,2015-12-17 01:19:20,
A senha nunca chega pra poder baixar o telegram,1,0,,2015-12-17 01:19:18,
O CODIGO NAO QUER CHEGAR QUE BOSTA,1,0,,2015-12-17 01:19:12,
Código de ativação não chega para o cadastro do telefone,1,0,,2015-12-17 01:19:05,
Ñ gostei pq ñ chega o código e nem ligam para mim cadastrar desde as 6:00 qui eu estou tentando.,2,0,3.3.2,2015-12-17 01:19:01,
Não enviaram a merda do código... Faz horas q estou esperando... Como eu faço???,1,0,3.3.2,2015-12-17 01:18:59,
Ja pedi o codigo mais de 10 vezes e nao chega e pelo q li (somente agora depois de baixar) muitas outras pessoas com o msm problema!,1,0,3.3.2,2015-12-17 01:18:46,
O cod n chega nem com a bixiga lixa!,2,4,3.3.2,2015-12-17 01:18:36,
To esperando o codigo des do ano passado 😒😒😒😒😒👊😭 dilma sua puta 😒,1,0,3.3.2,2015-12-17 01:18:35,
Naoo chega o código nem ligação com o código aff podre,1,0,3.3.2,2015-12-17 01:18:33,
Pq não ta chegando o código q pede?,2,0,,2015-12-17 01:18:28,
Criadores se querem ganhar respeito dos consumidores façam por onde.,2,0,3.3.2,2015-12-17 01:18:26,
A merda ja inicia pedindo um codigo q nao chega! Merda pura!,1,0,,2015-12-17 01:18:23,
Nunca chega mensagem de configuração! Que bosta,1,0,3.3.2,2015-12-17 01:18:22,
Não recebo esse código,1,0,,2015-12-17 01:18:21,
Não envia o código de ativação.,2,0,3.3.2,2015-12-17 01:18:17,
Bosta ! A porra do código de ativação que não chega !!! Sou mil vezes whatsapp mais ta sem por 48 horas que merda !!! Criadores do telegram era pra ter feito um app melhor.....não baixem !!!,1,0,3.3.2,2015-12-17 01:18:08,
O código não chega,2,0,,2015-12-17 01:17:57,
Ruim!  Não chega o código de confirmação.  Aff,1,0,3.3.2,2015-12-17 01:17:56,
Essa bosta não quer me enviar o codigo,1,0,,2015-12-17 01:17:51,
Não manda a merda do código de verificação,1,0,,2015-12-17 01:17:46,
Código não chega,2,0,3.3.2,2015-12-17 01:17:45,
Fica em estamos te ligando mas não sai disso ajudem Please,1,0,3.3.2,2015-12-17 01:17:32,
Não estou recebendo o código,1,0,3.3.2,2015-12-17 01:17:28,
Queria saber pq não pega no meu Celular ... Da código inválido ou nem chega o código,1,0,3.3.2,2015-12-17 01:17:01,
Não Chega O Código Não,1,0,,2015-12-17 01:16:38,
Nao Quer Baixa Aii Que Sdd Do Meu whats 😢😢😢😢😢😤😤,1,0,,2015-12-17 01:16:35,
alguem pfv me fala pq aqui n chega o codigo se confirmaçao,1,0,3.3.2,2015-12-17 01:16:29,
Nao envia código de verificação,1,0,3.3.2,2015-12-17 01:16:26,
Não chega o tal código de ativação,1,0,3.3.2,2015-12-17 01:16:24,
Essa bosta desse código n chega &gt;.&lt;,1,0,3.3.2,2015-12-17 01:16:15,
Não é enviado código de ativação. Tentei instalar 3 vezes e nada desse código aparecer.,1,0,,2015-12-17 01:16:12,
:(,1,0,3.3.2,2015-12-17 01:16:07,
Pq nao chega o código?,2,0,3.3.2,2015-12-17 01:16:07,
Não recebi o código!,1,0,3.3.2,2015-12-17 01:16:03,
Não chega o código nunca affs uma bosta,1,0,3.3.2,2015-12-17 01:15:56,
Nao me envia codigo,1,0,3.3.2,2015-12-17 01:15:52,
Eu quero meu código de ativação,1,0,3.3.2,2015-12-17 01:15:44,
Vou instalar se eu gosta volto pra dar mais estrelas,2,1,3.3.2,2015-12-17 01:15:39,
Não recebo o código de ativação do aplicativo. .....,1,0,,2015-12-17 01:15:32,
Alguém sabe  como fazer pra pegar tal código :v,1,0,3.3.2,2015-12-17 01:15:22,
"Não chega o código por SMS, não ligam e quando envia o email, volta com mensagem de erro. Falta de suporte, tinha oportunidade de quebrar i whatsapp. Péssimoooo",1,0,3.3.2,2015-12-17 01:15:10,
Não recebi o sms e não me ligaram.....,1,0,3.3.2,2015-12-17 01:15:10,
Nao estou conseguindo fazer minha conta,2,0,3.3.2,2015-12-17 01:14:59,
"Não consigo baixar, o cód que vem é  incorreto... uma merda",1,0,3.3.2,2015-12-17 01:14:59,
Alguém me fala qual é o código que precisa?,1,0,3.3.2,2015-12-17 01:14:56,
"Para baixar foi rápido, mas não chegou o código! Sem ele é impossível utilizar!!",1,0,3.3.2,2015-12-17 01:14:55,
Meu código não chega💔💔,2,0,,2015-12-17 01:14:45,
"Ooh meus queridos, eu queria tanto poder usar sabe '-' mas vocês não me mandam o código",1,0,3.3.2,2015-12-17 01:14:44,
Não estou conseguindo cadastrar o meu número..,1,0,3.3.2,2015-12-17 01:14:38,
EH O SEGUINTE EU VOU ENFIAR UMA PIROKA DE NEGÃO NO RABO DE QUEM FEZ ESSA MERDA PQ MEU MELHOR AMIGO TA QSE ME BATENDO PQ NN ENVIAM A MERDA DO CÓDIGO PRA ELE FALAR COM A NAMORADA,1,0,3.3.2,2015-12-17 01:14:30,
Não envia o código de confirmação. Nenhuma estrela era mais q merecido.,1,0,3.3.2,2015-12-17 01:14:28,
"Baixei o APP fiquei aguardando o código umas 4 hrs e nada, só ficava mostrando que vamos te ligar e nada, coloquei o número certinho do cel e nada,  também desisti e desinstalei o APP... Aff",1,0,,2015-12-17 01:14:21,
Não enviam o CODE,1,0,3.3.2,2015-12-17 01:14:08,
O código não chega ..,1,0,,2015-12-17 01:14:07,
Cade o código que nao recebo?  Desnecessário isso....,1,0,3.3.2,2015-12-17 01:14:03,
Estou esperando a 2 horas ne enviarem um código pra poder acessar a conta e nada até agora .,1,0,3.3.2,2015-12-17 01:13:57,
Sem código não dá pra usar....lamentável,1,0,3.3.2,2015-12-17 01:13:56,
"Só pede código e nunca chega, passei  30 minutos esperando pra nada.",1,0,,2015-12-17 01:13:49,
"Não chega o código de confirmação, ajudaria muito se vcs madassem",1,1,3.3.2,2015-12-17 01:13:42,
Pessoal me ajuda,1,0,,2015-12-17 01:13:35,
uma bosta nao manda o código verificando número,1,0,,2015-12-17 01:13:33,
Não quer chegar a merda do código,1,0,,2015-12-17 01:13:26,
"Não envia o código, e fala que vai ligar e não liga '-' q",2,0,3.3.2,2015-12-17 01:13:16,
Não recebi o código de verificação,1,0,,2015-12-17 01:13:10,
"Nao chega nunca codigo ativaçao, tentativa de mandar email ao servidor tb sem sucesso, email volta.",1,0,,2015-12-17 01:13:00,
Não chega o código,1,0,3.3.2,2015-12-17 01:12:57,
Não chega a merda do códigos,1,0,,2015-12-17 01:12:47,
Gente estou a mais de meia hora esperando e esse código não chega!!!,1,0,3.3.2,2015-12-17 01:12:42,
Não ta mandando código😕,1,0,3.3.2,2015-12-17 01:12:42,
LIXO !!,1,0,,2015-12-17 01:12:41,
Nao baixem. Quem quer zapzap mesml baixem super VPN ai vc ussa zapzap no wifi,1,0,,2015-12-17 01:12:40,
Esperando o código...,1,0,3.3.2,2015-12-17 01:12:39,
Não envia o código de ativação.,1,0,3.3.2,2015-12-17 01:12:37,
O meu código n chega !!! Já mandei email e td ms o código n chega de jeito nenhum,1,0,3.3.2,2015-12-17 01:12:35,
"Falha na ativação, esperando o código por horas...",1,0,,2015-12-17 01:12:34,
Tanta gente baixando ao mesmo tempo que só pode ter dado pane no sistema dos caras. Espero que o código venha antes do whats voltar rs,2,0,3.3.2,2015-12-17 01:12:28,
Nao recebo o código...,1,0,3.3.2,2015-12-17 01:12:27,
Não manda codigo,1,0,3.3.2,2015-12-17 01:12:13,
Mandar o código que é bom nada .. saudades do whatsaap !! Lixo de App esse telegram,1,0,3.3.2,2015-12-17 01:12:11,
O código ñ chega nem por um decreto,2,0,,2015-12-17 01:12:06,
Não recebo o código de confirmação e nem faz a ligação,1,0,3.3.2,2015-12-17 01:12:06,
Manooooo TAO MI LAGANGOOOO FAAAZ UM ANOOOOOOO NAOOOO SEIII COMOOOOOO,2,0,3.3.2,2015-12-17 01:12:01,
Demora muito pra enviar o código e ainda vem incorreto!  Espero q resolvam isso rápido.,2,0,3.3.2,2015-12-17 01:11:56,
Essa dgç nn manda o sms,1,0,,2015-12-17 01:11:56,
Só pq o código n chega!! E agr? Como eu fasso?? Agr recebi e fala q n é reconhecido eai??,2,0,3.3.2,2015-12-17 01:11:56,
NAO FUNCIONA,1,0,3.3.2,2015-12-17 01:11:50,
"Slk , cade a merda do código ? Melhora ae cara slk",1,0,3.3.2,2015-12-17 01:11:48,
"O código foi viaja né , 3 horas e ainda nn chego",2,0,3.3.2,2015-12-17 01:11:39,
"Tentei instalar pra substituir o WhatsApp bloqueado pela Justiça. Não conseguiram nem me enviar o SMS de confirmação. Tentei por e-mail, mas deu erro no servidor. DESINSTALANDO👎.",1,0,3.3.2,2015-12-17 01:11:35,
Nao chega o código para terminar de instalar,2,0,3.3.2,2015-12-17 01:11:34,
Fiquei 2horas baixando e quando fui não tinha nada baixado.,1,0,,2015-12-17 01:11:25,
O whats foi bloqueado e vim baixar o telegram mas não consigo pq eu espero o código e eles não me enviam AFF,2,0,3.3.2,2015-12-17 01:11:23,
