content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Ta instalando depois dou mais estrelas,3,0,,2015-02-27 07:04:07,
Muito bom esse app,3,0,,2015-02-27 06:54:22,
Nossa gostei mesmo ... Pena qe poucas pessoas tem ne. Mas é muito bom ..,3,0,2.5.1,2015-02-27 06:53:58,
Parece que supre as necessidades.,3,3,2.5.1,2015-02-27 06:45:30,
Muito bom é parecido com o whatsapp,3,0,,2015-02-27 06:45:11,
Ta dano pá quebra o gaioo,3,3,2.5.1,2015-02-27 06:36:29,
Top,3,0,,2015-02-27 06:36:10,
Muito bom,3,0,,2015-02-27 06:31:07,
Watzapp acabou iqual o mundo em 2012 😂😂😂😂,3,0,,2015-02-27 06:25:39,
Msm assim prefiro o whats,3,1,,2015-02-27 06:16:10,
Baixando agora,3,0,,2015-02-27 06:15:08,
Eh suuper....,3,0,,2015-02-27 06:04:04,
Vou começar a usar agr se eu gosta completo de estrelinhas. Mas o,3,0,,2015-02-27 05:54:06,
Ja que vão exterminar com o whats...,3,0,,2015-02-27 05:45:59,
Bom,3,0,2.5.1,2015-02-27 05:27:08,
Baixando se gosta darei mas...,3,0,2.5.1,2015-02-27 05:10:13,
Ta bom,3,0,,2015-02-27 04:09:09,
Mais tem jeito de ser bm,3,0,,2015-02-27 04:08:30,
Imitação do whats .eu mesmo prefiro o WhatsApp .  Espero que o povo não caiam matando nisso ..acordem vio o whats é mil vezes melhor,3,0,,2015-02-27 03:33:57,
"Vou texta se for realmente o q,estao falando coloco mas estrelas..",3,0,,2015-02-27 03:29:39,
Não consigo abaixar no meu moto e,3,0,,2015-02-27 03:26:45,
"Baixei pelo q me falaram ,ele é bom e rápido ,e q é parecido  com whats ,vou ver se é mesmo.",3,0,,2015-02-27 03:19:30,
Opção de colocar status esta entre uma das coisas que faltam. Arrume isso e o APP vai dominar kk. 3 estrelas.,3,0,,2015-02-27 02:58:53,
Ai eo whats que o facebook compro a diferensas minimas mas parese ser bom,3,0,2.5.1,2015-02-27 02:54:59,
Eu ainda prefiro o whats,3,0,,2015-02-27 02:42:47,
Despois dou mas estrelas se eu gostar...,3,0,,2015-02-27 02:35:57,
Se for legual volto e dou mas estrelas,3,0,,2015-02-27 02:31:54,
c. eu gosta chego com mais estrela enforma d. reconhesimento,3,0,,2015-02-27 02:31:28,
Vo ver oque pega se for bom dor mas estrelas,3,0,,2015-02-27 02:25:31,
Estou tentando baixar.Se gosta deixo estalado se ñ desativo,3,0,,2015-02-27 02:19:54,
Vo ve se e bom msm,3,0,,2015-02-27 02:19:22,
legal,3,0,,2015-02-27 02:18:26,
"Se o zap caba, esse vai fica no lugar..",3,0,,2015-02-27 02:15:51,
Se for bom depois dou mais estrelas,3,0,,2015-02-27 02:12:47,
"Estou baixando, se gostar,, dou + estrelas.",3,0,,2015-02-27 02:08:28,
Vou ver se for bom dou mais estrelas,3,0,,2015-02-27 02:03:25,
To baixando se for legal eu do mas 2 estrelas,3,0,,2015-02-27 01:58:26,
É so pra baixar o telegram pq meu whats ta pegando e ja passou a 0h00 que falaro e ainda ta pegando kkkk meu deus acreditou nesta bobagem,3,0,,2015-02-27 01:50:30,
e serio,3,0,,2015-02-27 01:49:55,
Vamos ver se e MSM bom,3,0,,2015-02-27 01:47:23,
Depois avalio..melhor..,3,0,,2015-02-27 01:47:17,
Se for bom dou mais três estrelas. Pq o stars vai. Ser bloqueado. Para todos os celulares que tem o aplicativo whatsapp e eu tinha agora vou baixar esse kkkk tomara que vire modinha iluminou. ;  ),3,0,,2015-02-27 01:45:44,
É interessante,3,0,,2015-02-27 01:45:14,
Se eu gostar quem sabe dou mais estrelas ☆☆☆,3,0,,2015-02-27 01:43:11,
Se for legal dou mais 2 estrelas,3,0,2.5.1,2015-02-27 01:42:33,
Eu gostei,3,0,,2015-02-27 01:33:30,
Tô estalando ainda vamos ver se é bom,3,0,,2015-02-27 01:31:12,
?,3,0,2.5.1,2015-02-27 01:28:59,
Se for Bom do mais estrelas.,3,0,,2015-02-27 01:25:41,
Se for bom dou mais estrelas ...,3,0,,2015-02-27 01:25:26,
Adeus whatsapp,3,0,,2015-02-27 01:21:25,
Vou ver si for bom é 5 si nao meto o pau kk,3,0,,2015-02-27 01:20:21,
Achei muito bom..a mesma coisa do watsap..,3,0,2.5.1,2015-02-27 01:15:27,
Sem Fala q o Telegam a Uns Tempos Atrás Ai Se Chamava Zap Zap ? Entendo 😱👎,3,0,2.5.1,2015-02-27 01:14:59,
Mas não chegar os pés do whatsapp,3,0,,2015-02-27 01:12:35,
"Se for legal,dou mais estrelas.",3,0,,2015-02-27 01:09:44,
Se for bom voltarei para dar mais estrelas. .,3,0,,2015-02-27 01:08:41,
Baixando pra ver. Se gosta dou mas estrela,3,0,,2015-02-27 01:06:35,
Mais se for dou mais uma estrela,3,0,,2015-02-27 01:04:58,
Estou abaixando ouvi falar q e melhor q o whats,3,0,,2015-02-27 01:03:14,
Tou baixando bora ver..si prestar volto e dou mas estrelas,3,0,,2015-02-27 01:03:10,
Mut bom,3,0,,2015-02-27 01:02:42,
DUVIDO.,3,0,2.5.1,2015-02-27 00:57:36,
Só er para baixar bora baixar,3,0,,2015-02-27 00:57:06,
Se for melhor q whatssapp eu dou mais estrela,3,0,,2015-02-27 00:56:21,
Vou ver se gostar dou mas estrela,3,0,,2015-02-27 00:52:19,
Mais tipo todo esse boato que whats vai sair só pra almentar o ibop de aqui 😤😤😤,3,0,,2015-02-27 00:47:54,
Essa história que WhatSaap irá acabar é antiga. Rsrs,3,0,2.5.1,2015-02-27 00:44:51,
Bom,3,0,,2015-02-27 00:44:01,
Se eu gosta eu deixo ele.,3,0,2.5.1,2015-02-27 00:43:50,
Dcvkvcf,3,0,,2015-02-27 00:40:06,
Vou baixar pra ver se e bom,3,0,,2015-02-27 00:36:31,
Vou ver se é bom.,3,0,,2015-02-27 00:36:03,
toh baixando ainda se for bom dou mais estrelas !!!,3,0,,2015-02-27 00:34:30,
"Legal , quando melhorar dou mais estrelas",3,0,2.5.1,2015-02-27 00:33:29,
Vou ve se e bom mesmo se for dou mais estrelas,3,0,,2015-02-27 00:31:44,
vou avaliar pra ver se e bom mesmo.,3,0,2.5.1,2015-02-27 00:31:07,
Se for bom do mais estrelas&lt;3,3,0,,2015-02-27 00:28:42,
Vamos ver se é bom,3,0,2.5.1,2015-02-27 00:24:33,
deve ser bom to baxando aki hehehe :-P,3,0,,2015-02-27 00:24:13,
se for bom do mais estrela,3,0,,2015-02-27 00:24:12,
Vamos ver se vai abrir no meu moto G e se gostar darei todas as estrelas.,3,0,,2015-02-27 00:24:05,
Vou verificando e se for bom coloco mais estrelas.mas a princípio se parece com wats.,3,0,2.5.1,2015-02-27 00:23:10,
"Serve o app , mais o whats e bem melhor e nao vai sair do ar nada . '",3,0,,2015-02-27 00:21:23,
Só to baixando porq o whats vai embora  ! Porq se não eu continuava com o whats.                                                 o meu nao ta querendo baixa não porq  ?,3,0,,2015-02-27 00:21:01,
demoro pra começar baixar,3,0,,2015-02-27 00:20:12,
Vou ver se gostar dou mais!,3,0,,2015-02-27 00:20:03,
Não sei mais o WhatsApp Saudades,3,0,,2015-02-27 00:16:49,
"To baixando se for bom aumento, as estrelas 💙",3,0,,2015-02-27 00:13:24,
Nem tentei. Ainda km,3,0,2.5.1,2015-02-27 00:13:20,
Bom,3,0,,2015-02-27 00:12:32,
Fácil de meche,3,0,,2015-02-27 00:12:11,
Dei 3 estrelas pq ouvi dizer q e muito bom vou v se e mesmo se for dou mais,3,0,,2015-02-27 00:07:48,
Ser for bom douu maiis estrelas 《》,3,0,,2015-02-27 00:07:22,
Vamos ver,3,0,,2015-02-27 00:06:58,
Vou ver como é primeiro se eu gostar eu dou mas estrelas,3,0,2.5.1,2015-02-27 00:06:49,
Se for bom e eu gostar dou mais estrelas se não tiro e deixo só uma,3,0,,2015-02-27 00:05:53,
😭😭😭😭😭,3,0,,2015-02-27 00:05:06,
Prefiro whats,3,0,2.5.1,2015-02-27 00:04:46,
Instalando,3,0,,2015-02-27 00:04:34,
Isso é uma cópia de whatsapp,3,0,2.5.1,2015-02-27 00:03:47,
Vou ver se é bom,3,0,2.5.1,2015-02-27 00:03:34,
", vamos ver se é boom ner",3,0,,2015-02-27 00:03:19,
Vamos ver se e bom msm,3,0,,2015-02-27 00:02:51,
Nota 10!!!,3,0,,2015-02-27 00:02:10,
Se realment for bom dou mais strelas,3,0,,2015-02-26 23:58:19,
Vou baixa pra eu vê se gosta adeus whats e dou mas 🔯🔯🔯,3,0,,2015-02-26 23:57:56,
Santos,3,0,,2015-02-26 23:57:31,
Vou ver se é bomm.,3,0,,2015-02-26 23:55:49,
Se for bom dou mas estrela,3,0,,2015-02-26 23:55:01,
E legal :'(,3,0,,2015-02-26 23:50:38,
Mais o menus,3,0,,2015-02-26 23:50:27,
Só tô abaixando pq amanhã 28/02/15 o whats será suspenso temporariamente 💔😭,3,0,,2015-02-26 23:50:07,
Vou ver se for bom msm como falam dou mais estrela,3,0,,2015-02-26 23:49:47,
muito bom rs,3,0,,2015-02-26 23:49:36,
Vo v se. É bom mesmo ai do más estrela,3,0,2.5.1,2015-02-26 23:48:47,
Vou testar,3,0,,2015-02-26 23:47:15,
Não sei se é bom. Mas volto p informar,3,0,,2015-02-26 23:44:29,
To baixando ainda c for bom dou mais estrelas,3,0,,2015-02-26 23:42:10,
Se for bom mesmo dou mais 1,3,0,,2015-02-26 23:41:45,
Vou ver se essa pustema eh bom😉,3,0,,2015-02-26 23:41:10,
Baixei por ke o whats saiu fora de área 😒😞😌👀👌,3,0,,2015-02-26 23:40:39,
C gostar dou mais,3,0,,2015-02-26 23:39:55,
Bm,3,0,,2015-02-26 23:39:39,
Se for bom dou 5 Estrela s,3,0,,2015-02-26 23:37:38,
Um bom aplicativo,3,0,2.5.1,2015-02-26 23:37:12,
E bom e vale a pena,3,0,,2015-02-26 23:35:10,
Podia ter status iria ser melhor,3,0,2.5.1,2015-02-26 23:34:40,
"Parece ser muito bom, vms avaliar. ...",3,0,2.5.1,2015-02-26 23:34:34,
Tô desde ontem esperando affsssss da um jeito,3,0,2.5.1,2015-02-26 23:33:32,
Eu acho q é legal mas não sei,3,0,,2015-02-26 23:33:05,
Si for bom aumento,3,0,,2015-02-26 23:32:45,
"Quase a mesma coisa do whatssap, não vale a pena ter os dois no msm aparelho.",3,0,,2015-02-26 23:28:38,
Se for  melhor dou mais estrelas,3,0,2.5.1,2015-02-26 23:25:42,
Cheguei p ficar,3,0,,2015-02-26 23:24:30,
Legal,3,1,,2015-02-26 23:22:11,
Vou testar e após ultiliza lo direi se vale mais,3,0,,2015-02-26 23:22:10,
Sii eu gostar do + Estrelas,3,0,,2015-02-26 23:21:35,
Too Baiixando num sei sii e bom !,3,0,,2015-02-26 23:20:16,
Bom,3,0,,2015-02-26 23:19:14,
Depois eu dou mais estrela,3,0,,2015-02-26 23:18:59,
Telegram é satisfatório,3,0,,2015-02-26 23:18:54,
Estou istalando agora derepente posso muda minha opiniao,3,0,2.5.1,2015-02-26 23:17:49,
dou mais estrela,3,0,,2015-02-26 23:17:04,
ainda ta instalanfo  se for bom dou mas estrelas,3,0,,2015-02-26 23:16:08,
Vou ver se a bom....,3,0,,2015-02-26 23:15:43,
Estou tentando baixar. .. Então darei mais estrela,3,0,,2015-02-26 23:14:27,
Vamos ver se for bom .dou mais estrelass.,3,0,,2015-02-26 23:14:08,
Prefiro zap,3,0,2.5.1,2015-02-26 23:12:10,
S for bom.do mais.estrela,3,0,,2015-02-26 23:12:11,
Se for bom dou mais duas☆★,3,0,,2015-02-26 23:11:13,
Bom,3,0,,2015-02-26 23:10:01,
Pretinha,3,0,,2015-02-26 23:09:34,
Só to baixando pq tao dizendo q wap vai acabar,3,0,,2015-02-26 23:09:12,
Ta carreguando ja do mais ou menos,3,0,,2015-02-26 23:09:02,
"Se eu gosta dou todas as estrelas,blz?",3,0,,2015-02-26 23:08:31,
Vou testar gostando dou mais estrelas,3,0,2.5.1,2015-02-26 23:07:54,
To  baixando ser for bom dou mais estrelinhas,3,0,,2015-02-26 23:07:44,
O aplicativo em si é ótimo designer muito bom leve  mais não tem como colocar status por favor veja isso pra próxima atualização,3,0,2.5.1,2015-02-26 23:06:51,
Irei testar,3,0,,2015-02-26 23:06:17,
"Esse APP é bom, pois tem varias opções q n tinha no WhatsApp. Só que precisa de uma atualização, porque ainda falta coisas como status, mudar o cor de tema do telegram, o visto azul ou outra cor...",3,0,2.5.1,2015-02-26 23:04:58,
Vou baixar e usar se for bom aumento as estrelas,3,0,,2015-02-26 23:04:18,
Eu acho que é tome depois que eu baixa eu mando outro comentaria deve ser mais do top,3,0,,2015-02-26 23:04:11,
Parece ser legal se for bom do mais estrelad;),3,0,,2015-02-26 23:04:01,
Sevç for bom douu maais estrela,3,0,2.5.1,2015-02-26 23:03:56,
Bom,3,0,,2015-02-26 23:02:34,
"Mas ta de boa, tô curtindo...",3,0,2.5.1,2015-02-26 23:02:31,
Vou vê se ê bom :/,3,0,,2015-02-26 23:02:06,
É bom,3,0,2.5.1,2015-02-26 23:00:59,
Nao gostei muito,3,0,2.5.1,2015-02-26 22:57:53,
Vamu  me Vamu,3,0,,2015-02-26 22:57:00,
Eu gostei mais não chegar aos pés do whatsapp   sou muito mais whatsapp do que essa bosta isso ae foi só pra pessoas acreditam que o whatsapp vai acabar  pra abaixar isso nunca vou larga meu whatsapp por causa dessa bosta de telegtram,3,0,,2015-02-26 22:55:01,
Vou experimentar,3,0,,2015-02-26 22:54:34,
Ele e tipo whatsapp vamos ver a velocidade pra baixar,3,0,2.5.1,2015-02-26 22:52:20,
Bom...,3,0,,2015-02-26 22:52:13,
Se for bom dou 5estrelas,3,0,,2015-02-26 22:50:10,
"Vou vê se funciona,mesmo porq ficar sem meio de comunicaçao via msg rápida é o caos...Nunca se sabe se vai sair do ar o whatt",3,0,2.5.1,2015-02-26 22:49:50,
Er issu,3,0,,2015-02-26 22:49:18,
"Acho que o juiz do Piauí ganhou um troco do telegram rs, por causa de uma corrente que esta rodando no whats e o povo desinformado, ai todo mundo vem querer baixar kkkk. Mas se for bom eu volto e dou 5 stars.",3,0,2.5.1,2015-02-26 22:48:40,
Cadê o status???,3,0,2.5.1,2015-02-26 22:48:40,
Vou fazer um teste p ver se é bom mesmo c estão falando.,3,0,2.5.1,2015-02-26 22:47:23,
"Vou avaliar melhor,parece ser muito bom",3,0,,2015-02-26 22:47:00,
Besta e quem acredita q o whats sera suspenço whats e o telegram ganham dinheiro com isso sera q seriam tolos de tirar o whats onde ate empresas usam milhoes de gente ou bilhoes usam o whats agora passaram a usar os dois sera q vai mesmo apagar pensem bem nisso depois de 5horas de uso descobrir q nao posso tornar no grupo um adm nem fazer nada de legau poderiam melhorar este app se querem estourar o Download,3,0,2.5.1,2015-02-26 22:46:34,
Vou ver se é bom.,3,0,,2015-02-26 22:46:16,
Se for melhor dou maos,3,0,,2015-02-26 22:44:39,
ta baixando,3,0,,2015-02-26 22:44:07,
E bom mais queria saber o código,3,0,2.5.1,2015-02-26 22:43:52,
Se for do mas estrela,3,0,2.5.1,2015-02-26 22:43:19,
Muito bom,3,0,2.5.1,2015-02-26 22:42:19,
e melhor fica com esse ja q tao dizendo q o whatsapp vai para,3,0,,2015-02-26 22:41:38,
"Se for bom, aumento as estrelas...",3,0,,2015-02-26 22:41:14,
Formatei meu cel ai eu baixeii nao quer pegar mais aff,3,0,,2015-02-26 22:41:13,
Se for bom dou mais estrelas,3,0,,2015-02-26 22:40:53,
Odiei,3,0,,2015-02-26 22:40:45,
2 milhões de novos usuários nas últimas 20 hrs nossa graças ao juiz piauiesse kkk,3,0,,2015-02-26 22:40:44,
Deve ser bom,3,0,,2015-02-26 22:40:19,
E muito bom,3,0,,2015-02-26 22:40:04,
Acho que é,3,0,,2015-02-26 22:39:32,
Gostei Ed+,3,0,,2015-02-26 22:38:37,
É simplesmente oq eu ja tinha,3,0,2.5.1,2015-02-26 22:37:08,
Teste,3,0,,2015-02-26 22:36:30,
Ótimo,3,0,,2015-02-26 22:35:46,
E bom mais o wats e melhor.,3,0,,2015-02-26 22:35:21,
dizem q isso er da policia so para os trouxas baixar  kkkkkk pq whats app vai parar kkk mais nao vai,3,0,,2015-02-26 22:35:16,
Vou testar,3,0,,2015-02-26 22:34:05,
recomendo,3,0,,2015-02-26 22:33:43,
Vou avaliar depois comento.....,3,0,2.5.1,2015-02-26 22:33:16,
se eu gostar eu dou mais estrelas...,3,0,,2015-02-26 22:33:15,
É ainda nao consegui baixar mais não é muito diferente do whatsaap,3,0,,2015-02-26 22:32:37,
Vou ver se é bom qualquer coisa dou +++ estrelas!!!,3,0,,2015-02-26 22:32:33,
Mas se for bom eu dou mas estrelas mas é provável que seja,3,0,,2015-02-26 22:32:07,
Nao sei ainda mais se for bom ou melhor q o watts adeus zapi,3,0,,2015-02-26 22:31:35,
Bom,3,0,,2015-02-26 22:30:27,
Se prestar eu digo e dou mais estrelas depois,3,0,,2015-02-26 22:29:51,
Se for bom do mais estrelas,3,0,,2015-02-26 22:29:40,
Baixando ainda se for bom dou mais estrelas,3,0,,2015-02-26 22:28:01,
Gozar,3,0,,2015-02-26 22:26:48,
Nada de mais,3,0,2.5.1,2015-02-26 22:26:09,
"Só estou baixando pq o whats vai ser suspenso amanhã. Se for bom, dou mais estrelas",3,0,2.5.1,2015-02-26 22:25:39,
Ate que é bom só baixei porque o wpp vai ser cancelado,3,0,,2015-02-26 22:24:39,
mds se o povo se apega cm o #telegram vao esqerçer WhatsApp kkk,3,0,,2015-02-26 22:24:34,
Legauu,3,0,2.5.1,2015-02-26 22:23:18,
Bom!!,3,0,,2015-02-26 22:23:15,
Só vim aqui pq disseram que o whats ia ser desativado kkkk &lt;/3,3,0,,2015-02-26 22:23:10,
Se for bom dou mais estrelas,3,0,,2015-02-26 22:22:51,
Vou baixar se for bom....eu dou mais estrelas,3,0,2.5.1,2015-02-26 22:22:46,
Vo dar 3 estrelas mas esse negocio de codico nao ta dando,3,0,,2015-02-26 22:22:02,
Vou usar um pouco mas para avaliar melhor,3,0,2.5.1,2015-02-26 22:21:29,
Vamos ver se é bom ne,3,0,,2015-02-26 22:21:20,
To baixando mais deve ser bom,3,0,,2015-02-26 22:20:56,
Noo meeu n quer baixar q bosta!,3,0,,2015-02-26 22:19:50,
Mais prefiro oh whatsapp,3,0,,2015-02-26 22:19:34,
Vou ver se eu gostar darei mais estrelas!!!,3,0,,2015-02-26 22:18:45,
Se for bom dou mais estrelas..,3,0,,2015-02-26 22:18:43,
Pois todas as pessoas que estão conectadas a minha red de internet tem acesso aos meus contatos .,3,0,2.5.1,2015-02-26 22:18:28,
Se eu gostar dou 5 estrelas,3,0,,2015-02-26 22:18:15,
Agora que os filhos da puta foi tira o meu zap vomos fica com esse ai affs :'( :'( :'(,3,0,,2015-02-26 22:17:35,
Vou ver se e boa depois eu avalio,3,0,2.5.1,2015-02-26 22:16:37,
Mais parece q veio p desorganizar,3,0,,2015-02-26 22:16:31,
Mais é a msm bosta do WhasApp ..,3,0,2.5.1,2015-02-26 22:16:19,
Parece ser bom... Se for bom dou mais estrelas............,3,0,,2015-02-26 22:15:48,
nao baixei ainda mais vou ver se gostar dou mais estrelas,3,0,,2015-02-26 22:15:45,
O jeito agora é esse já era  whatszapp,3,0,2.5.1,2015-02-26 22:15:45,
E muito bom poder baixa que bom,3,0,2.5.1,2015-02-26 22:15:19,
Nao. Sei. Como. Mais. Se. EU. gostar. Aumento. As. Estrelas,3,0,,2015-02-26 22:13:16,
Ta baixanda essa porra,3,0,,2015-02-26 22:12:33,
E  adoravel  muitu  mais  adoravel,3,0,,2015-02-26 22:12:28,
Se gostar dou mais estrelas,3,0,,2015-02-26 22:12:10,
Estou indo por influencia de amigas mas se for bom dou mas estrelas,3,0,2.5.1,2015-02-26 22:11:53,
Se for Bm dou mais estrelas,3,0,,2015-02-26 22:11:45,
Amei muito,3,0,,2015-02-26 22:11:09,
Vou fazer o teste se gosta dou mas,3,0,2.5.1,2015-02-26 22:10:59,
Não tem como colocar status. 😒 #QUEROMEUSSTATUS,3,0,2.5.1,2015-02-26 22:09:46,
Fazendo esse ajuste vai ficar perfeito,3,0,2.5.1,2015-02-26 22:08:44,
Bom,3,0,,2015-02-26 22:07:29,
Se for bom dou mais estrelas,3,0,,2015-02-26 22:06:59,
Estou perdido ainda Kkk,3,0,2.5.1,2015-02-26 22:07:00,
Vou ver se eh boum msm,3,0,,2015-02-26 22:06:55,
Se for bom melhoro dpois,3,0,,2015-02-26 22:05:52,
Ta baixando ainda se for bom dou mais estrelas,3,0,2.5.1,2015-02-26 22:03:32,
Mais ou menos,3,0,,2015-02-26 22:03:25,
Vc poi o codigo erra depois n da pra voltar tente mais tarde vai a merda .demora cinco anos pra enviar o codigo.,3,0,2.5.1,2015-02-26 22:02:42,
"Foto nele fica mais pesada para posta,nos outros apps posto de boa nele demora,mas bom",3,0,2.5.1,2015-02-26 22:01:56,
"É boonzinho , so baixei por qe o whats vai ser suspenso",3,0,2.5.1,2015-02-26 22:01:10,
Ta demorando para baixar se for bo dou mais esrrela,3,0,,2015-02-26 21:59:19,
É bom mas so baixei por q falarão q o whats ia se excluidooo,3,0,2.5.1,2015-02-26 21:57:46,
Booum,3,0,,2015-02-26 21:56:41,
Ta instalando se for bom dou mais estrelas ou nao 😂😂,3,0,,2015-02-26 21:55:22,
Se for bom dou mais estrelas. Funcionou no meu moto G perfeitamente.,3,0,2.5.1,2015-02-26 21:54:47,
Minha amg baixou e dize q.e ruim vo esperimentar pra ver,3,0,,2015-02-26 21:54:32,
Se for bom dou mas estrelas.,3,0,,2015-02-26 21:54:19,
Bom vamo vê só tô baixando pq o WhatsApp tá perigando prego,3,0,,2015-02-26 21:52:56,
Vamos testa,3,0,,2015-02-26 21:52:38,
Muito legal,3,0,,2015-02-26 21:51:25,
Se for bom depois dou mais estrelas,3,0,2.5.1,2015-02-26 21:50:38,
"Se for bom, dou mas estrelas",3,0,,2015-02-26 21:50:27,
Nao testei ainda,3,0,2.5.1,2015-02-26 21:50:27,
Se for bom melhoro avaliação,3,0,,2015-02-26 21:49:54,
muito bom,3,0,,2015-02-26 21:49:06,
Ñ ta enviando mensagens pro meus amigos e ta travando toda hora.,3,0,,2015-02-26 21:48:49,
Se for bom do mais estrela,3,0,,2015-02-26 21:48:46,
Parece bom so t ouvindo elogios,3,0,,2015-02-26 21:48:34,
Nao to consoguindo entrar,3,0,2.5.1,2015-02-26 21:47:57,
Vou Tentar se eu gosta,3,0,,2015-02-26 21:45:26,
Ta geral falando acabei d baixa vou ver no q vai dar !!,3,0,2.5.1,2015-02-26 21:45:15,
Si Foi Bom dor Mais Estrelas Bl,3,0,,2015-02-26 21:43:30,
"É mais ou menos, é a mesma coisa q o whatsapp, poderia ser melhor se tivesse algumas opções para a cor, mais vai virar uma febre",3,0,2.5.1,2015-02-26 21:41:46,
Sou mais oh whats msm,3,0,,2015-02-26 21:41:08,
achei. bom mas q pena o zap acabou,3,0,2.5.1,2015-02-26 21:40:37,
é simplesmente uma réplica do whatsapp mas é bom.,3,0,,2015-02-26 21:40:35,
Só baixei pra previnir se o whats sair do ar 😝😂😂😂,3,0,,2015-02-26 21:40:15,
Igual o whats até as carinha :/,3,0,,2015-02-26 21:40:03,
Desgraça  prefiro whats,3,0,,2015-02-26 21:39:38,
"Não sei se presta, vou saber depois que usar",3,0,2.5.1,2015-02-26 21:37:55,
Si vai a frente ninguém garante,3,0,,2015-02-26 21:37:40,
Vou ver see e bom.,3,0,,2015-02-26 21:37:15,
Se eu gostar do mais estrelas,3,0,,2015-02-26 21:36:36,
Esto estslando se for bom do mais estrela blz.,3,0,,2015-02-26 21:36:13,
"Prefiro o whats mas talvez ele vai sair do ar, entao vai ter q ser esse msm",3,0,2.5.1,2015-02-26 21:35:41,
Po maneiro gostei,3,0,,2015-02-26 21:35:14,
bom,3,0,,2015-02-26 21:34:12,
To baixando se for bom do mais estrelas...,3,0,,2015-02-26 21:33:43,
Se presta tou mais estrela...,3,0,,2015-02-26 21:32:56,
Legal,3,0,,2015-02-26 21:32:24,
Muito bom ♡,3,0,,2015-02-26 21:30:50,
Vou ver se é bom mesmo este aplicativo aí eu volto pra dar mais estrela,3,0,,2015-02-26 21:30:19,
"Gostei, podia ser mais atualizado ! ☺",3,0,2.5.1,2015-02-26 21:30:18,
Muito bom,3,0,2.5.1,2015-02-26 21:30:14,
Todo mundo so fala nele se for bom dou umas 5 estrelas,3,0,,2015-02-26 21:30:07,
Pensando,3,0,,2015-02-26 21:29:32,
"Vou ver se eh bom , depois dou mais Estela",3,0,,2015-02-26 21:29:29,
Hum,3,0,,2015-02-26 21:29:06,
Booom,3,0,,2015-02-26 21:28:26,
Vou ver se presta mesmo!,3,0,,2015-02-26 21:28:03,
Falam q whags vai sair do ar pra esse ganhar fama smp tem esses anuncios mentiros por prevencao baixo pq e bom,3,0,2.5.1,2015-02-26 21:27:46,
Satisfatório,3,0,2.5.1,2015-02-26 21:26:41,
Adorei show,3,0,,2015-02-26 21:26:14,
Vou vê se é bom,3,0,,2015-02-26 21:24:35,
Da pro gasto,3,0,,2015-02-26 21:24:33,
O waths vai ser substituído por  app esse APP,3,0,,2015-02-26 21:23:46,
Vai pegar,3,0,,2015-02-26 21:23:27,
